stop_id,stop_name,stop_lat,stop_lon
43667,Isera Piazza San Vincenzo (4), 45.885670, 11.008660
43668,Isera Via Rosina., 45.887810, 11.011250
43669,Isera Via Rosina, 45.887290, 11.010230
43670,Lenzima, 45.878480, 10.992310
43671,Marano., 45.896130, 11.015800
43672,Marano, 45.895430, 11.015180
43673,Patone, 45.902750, 11.000410
43674,Patone Gera., 45.898290, 11.002070
43675,Patone Gera, 45.897570, 11.002080
43676,Reviano., 45.891510, 11.007500
43677,Reviano, 45.891240, 11.007320
43678,Molina., 45.855250, 10.986160
43679,Molina, 45.855550, 10.987090
43680,Mori Bar Centrale, 45.851900, 10.979210
43681,Mori Cal Di Ponte., 45.852060, 10.977740
43682,Mori Piazzale Kennedy., 45.851460, 10.978800
43683,Mori Via Del Garda, 45.851730, 10.972470
43684,Mori Via Filzi., 45.854290, 10.971580
43685,Mori Via Garibaldi., 45.853200, 10.974840
43686,Ravazzone., 45.858500, 10.990420
43687,Ravazzone, 45.860290, 10.991510
43688,Ss 240 Ponte Sull'Adige., 45.863340, 10.996820
43689,Ss 240 Ponte Sull'Adige, 45.863050, 10.997800
43690,Tierno Scuola Materna., 45.845250, 10.979420
43691,Tierno Via Battisti., 45.848140, 10.978090
43692,Tierno Via Terra Nera., 45.847360, 10.983680
43693,Brancolino., 45.902470, 11.020440
43694,Brancolino, 45.901860, 11.020130
43695,Brancolino Sp 90., 45.901040, 11.020410
43696,Brancolino Sp 90, 45.900500, 11.020220
43697,Molini., 45.913590, 11.021010
43698,Noarna., 45.911190, 11.012960
43699,Noarna, 45.910770, 11.012240
43700,Noarna Bivio Sp 20., 45.916010, 11.016660
43701,Noarna Bivio Sp 20, 45.915230, 11.016710
43704,Nogaredo Cassa Rurale Arr., 45.912390, 11.025680
43705,Nogaredo Cassa Rurale, 45.912390, 11.025680
43706,Nogaredo Municipio, 45.911950, 11.023540
43707,Nogaredo Scuole Elementari., 45.909210, 11.022390
43708,Nogaredo Scuole Elementari, 45.909650, 11.022500
43709,Nogaredo Via Dei Colli., 45.911560, 11.021000
43710,Nogaredo Via Zuccate. Arr., 45.911940, 11.024830
43711,Nogaredo Via Zuccate., 45.911940, 11.024830
43712,Nogaredo Vignai, 45.911000, 11.020190
43713,Sasso., 45.904370, 11.013230
43714,Sasso, 45.903860, 11.014430
43715,Nomi Casa Di Riposo, 45.928200, 11.077310
43716,Chiusole., 45.925490, 11.052680
43717,Chiusole, 45.925410, 11.053060
43718,Pomarolo Chiesa, 45.926280, 11.045150
43719,Pomarolo Via Degasperi, 45.926170, 11.041910
43720,Pomarolo Via Del Pionte., 45.924730, 11.048160
43721,Pomarolo Via Rossaro, 45.926130, 11.047270
43722,Pomarolo Chiesa., 45.926550, 11.045740
43723,Piazzo., 45.922220, 11.034420
43724,Piazzo, 45.922060, 11.033440
43725,Villa Lagarina V.Segantini., 45.916560, 11.034270
43726,Villa Lagarina V.Segantini, 45.915810, 11.033980
43727,Villa Lagarina Via Alpini., 45.914580, 11.033520
43728,Villa Lagarina Via Alpini, 45.914550, 11.034250
43729,Villa Lagarina Via Magrè., 45.917730, 11.033090
43730,Villa Lagarina Via Marconi., 45.914980, 11.027780
43731,Villa Lagarina Via Marconi, 45.915900, 11.027760
43732,Villa Lagarina Via Solari., 45.916760, 11.028990
43733,Villa Lagarina Via Solari, 45.917480, 11.028700
43734,Villa Lagarina Via Zandonai., 45.912390, 11.031410
43735,Villa Lagarina Via Zandonai, 45.912630, 11.032190
43736,Castellano Sp 20., 45.924560, 11.007940
43737,Castellano Sp 20, 45.923910, 11.007160
43738,Lago Di Cei., 45.951330, 11.023570
43739,Lago Di Cei, 45.950830, 11.022940
43740,Lago Di Cei  Bellaria, 45.957500, 11.032150
43741,Lago Di Cei Albergo., 45.948370, 11.016280
43742,Lago Di Cei Capitello, 45.947210, 11.014460
43743,Pedersano., 45.922890, 11.020390
43744,Pedersano Centro., 45.917310, 11.019750
43745,Pedersano Centro, 45.918290, 11.020040
43746,Sp 20  Maso Tiaf., 45.936860, 11.008620
43747,Sp 20  Maso Tiaf, 45.935520, 11.008540
43748,Sp 20  S.Sisinio., 45.925310, 11.021250
43749,Sp 20  S.Sisinio, 45.924500, 11.021070
43750,Sp 20  Zisi., 45.931070, 11.021910
43751,Sp 20  Zisi, 45.930650, 11.021910
43752,Sp 20 Bivio Per Bordala., 45.931260, 11.007150
43753,Sp 20 Bivio Per Bordala, 45.930500, 11.007320
43754,Volano  Des Tor., 45.917460, 11.058020
43755,Volano  Via Europa, 45.916440, 11.056640
43756,Volano Ss 12., 45.917930, 11.064360
43757,Volano Ss 12, 45.917780, 11.063510
43758,Mattarello (Regole), 46.013550, 11.131490
43759,Nago - Loc. Fasse, 45.878220, 10.901190
43760,Penia  (Hotel Panarel), 46.457370, 11.801790
43761,Penia (Hotel Panarel), 46.457370, 11.801790
43762,Pian Trevisan (Bivio), 46.461990, 11.832740
43763,Lagolo Sp85 Km. 23.5, 46.035390, 11.022780
43764,Lagolo (Rifugio), 46.041450, 11.004870
43765,S.Lorenzo (Chiesa), 46.076660, 10.909360
43766,Pergine V. (Staz. Fs), 46.062670, 11.232800
43767,Caldonazzo (Staz. Fs), 45.997120, 11.264690
43768,Levico Terme (Staz. Fs), 46.005870, 11.305000
43769,Albergo Lozen, 46.175300, 11.777600
43770,Stava (Hotel Shandrinj), 46.320970, 11.502070
43771,Pampeago (Hotel Scoiattolo), 46.340580, 11.537700
43772,Moena (Hotel Campagnola), 46.373990, 11.665000
43773,P.So S.Pellegrino (B. V.Freda), 46.378800, 11.813490
43774,P.So S.Pellegrino (Chiesetta), 46.378310, 11.793350
43775,P.S.Pellegrino (Fun.), 46.379100, 11.802040
43776,P.So S.Pellegrino (S.Cost.), 46.378730, 11.784370
43777,Falcade Alto, 46.355330, 11.858390
43778,Falcade (Chiesa), 46.354300, 11.861680
43779,Falcade (Via Serafini), 46.355050, 11.866750
43780,Fango (Alb. Negritella), 46.374770, 11.751950
43781,Terme Di Levico, 46.014130, 11.296800
43782,Ristorante Cacciatore, 46.031880, 11.341910
43783,Vigo Di Fassa (Strada Neva), 46.418300, 11.676930
43787,Ronzo Chienis (Via Bordala), 45.892370, 10.953610
43788,Ronzo C. - Pra Da Lac, 45.894600, 10.962030
43789,Raut (Sp 203 Dif. Civ. 1), 46.257090, 11.071550
43790,Raut (Sp 203 Civ. 1), 46.257090, 11.071520
43791,Moncovo (Paese), 46.260900, 11.062910
43792,Lover (Hotel Lover), 46.250110, 11.025880
43793,Tuenno Nord, 46.332290, 11.025490
43794,Tuenno - Sud, 46.321460, 11.021810
43795,Cles Centro Sportivo, 46.344170, 11.026750
43796,Mostizzolo, 46.394200, 11.013340
43797,Fondo (Via Garibaldi), 46.437260, 11.137770
43798,Revo'Piazza Madonna, 46.390900, 11.057630
43799,Preghena Nord, 46.409620, 11.016790
43800,Corte Inferiore Bivio, 46.439020, 11.025880
43801,Maso Bonetei, 46.320980, 10.872220
43802,Sun Valley, 46.304630, 10.867080
43803,Cavareno (Centro Commerciale), 46.412940, 11.139640
43804,Sarnonico (Agip), 46.426910, 11.141850
43805,Fondo (Autorimessa), 46.436120, 11.140660
43806,Fondo (Sud), 46.432340, 11.140620
43807,Belvedere Di Ronzone, 46.428050, 11.154380
43808,Ronzone (Sud), 46.419650, 11.146710
43809,Ruffre'(Bivio), 46.417460, 11.166230
43810,Ruffre' -  Cimitero, 46.414670, 11.180420
43811,Ruffre' (Giordani), 46.419320, 11.175850
43812,S. Michele A/Adige, 46.193200, 11.133210
43813,Mezzocorona Ferrovia, 46.206320, 11.127400
43814,Magras (Bivio), 46.360110, 10.912450
43815,Pracorno Bivio Pozze, 46.378790, 10.869640
43816,Pracorno (Sud), 46.370030, 10.883490
43817,Tasse' Nord, 46.394010, 10.856860
43818,Le More, 46.404610, 10.836050
43819,S.Bernardo Sud, 46.398410, 10.849450
43820,Rabbi Bagni (Bar Stella), 46.407740, 10.813260
43821,Casna, 46.406040, 10.831600
43822,Crespion, 46.410240, 10.823640
43823,Masnuovo, 46.407360, 10.824460
43824,Nistella, 46.408980, 10.828330
43825,Piazzola (Nord), 46.409730, 10.814010
43826,Penasa (Bivio), 46.406900, 10.832090
43827,Somrabbi (Misseroni), 46.409850, 10.803270
43828,Somrabbi (Sud), 46.409800, 10.810160
43829,Mezzana (Centro Sportivo), 46.313810, 10.797360
43830,Marilleva 1400"Res Lores", 46.303600, 10.809140
43831,Marilleva 1400"Alb.Sole Alto", 46.298510, 10.818770
43832,Marilleva 1400, 46.304240, 10.809200
43833,Marilleva "Telecabina", 46.300700, 10.813800
43834,Via Calcinari  Lungo Leno, 45.886670, 11.044000
43835,Marano Piazi, 45.897110, 11.013060
43836,Nago - Loc. Fasse, 45.878220, 10.901190
43837,Linfano Bivio, 45.875990, 10.871020
43838,Deposito Trento, 46.084590, 11.121340
43839,Deposito Trento Da Est, 46.084590, 11.121340
43840,Deposito Ovest (Do), 46.084590, 11.121340
43841,Piazzale Ovest (Po), 46.084590, 11.121340
43842,Cavalcavia S.Lorenzo, 46.070460, 11.118560
43843,Piazza Dante  "Palazzo Pat", 46.072570, 11.120240
43844,Piazza Dante  Dogana, 46.072910, 11.120150
43845,Vannetti  P.Dante, 46.072190, 11.121460
43846,Calepina  Roccabruna, 46.066800, 11.122260
43847,Galilei  Firmian., 46.067880, 11.125800
43848,Manci  Galasso., 46.069890, 11.122980
43849,Orfane  S.Maria Maggiore, 46.069190, 11.119860
43850,Piazza Duomo, 46.067820, 11.121410
43851,S.Pietro  Degli Orbi., 46.069040, 11.124380
43852,"Castello Buonconsiglio", 46.070610, 11.126690
43853,"Gocciadoro Arcate", 46.055010, 11.133310
43854,"Parcheggio Monte Baldo", 46.057150, 11.114430
43855,"Parcheggio Zuffo", 46.075030, 11.109700
43856,"Parco Del Dos Trent"., 46.073640, 11.107240
43857,"Parco Del Dos Trent", 46.073020, 11.107550
43858,"Ponte S.Giorgio"., 46.076760, 11.113680
43859,"Quattro Strade"., 46.076500, 11.128080
43860,"Quattro Strade", 46.075220, 11.128120
43861,Caneppele  Goio., 46.094720, 11.104730
43862,Caneppele  Goio, 46.094150, 11.105470
43863,3 Nov.  "Centro S.Chiara"., 46.061820, 11.124040
43864,3 Nov.  "Centro S.Chiara", 46.062580, 11.123580
43865,3 Nov.  "Ponte Cavalleggeri"., 46.058990, 11.126970
43866,3 Nov.  "Ponte Cavalleggeri", 46.059700, 11.125950
43867,Adamello  Gorizia., 46.059930, 11.132910
43868,Al Desert  Muredei., 46.051050, 11.117210
43869,Al Desert  Muredei, 46.051330, 11.117160
43870,Al Desert  Ragazzi Del '99., 46.046610, 11.115490
43871,Al Desert  Ragazzi Del '99, 46.047470, 11.115860
43872,Ambrosi  "Caserma Vvff", 46.076990, 11.123210
43873,Apuleio  "Case Degasperi", 46.073630, 11.115500
43874,Apuleio  "Ponte S.Giorgio", 46.076540, 11.114850
43875,Asiago  "Bellevue"., 46.052840, 11.136440
43876,Asiago  "Bellevue", 46.053700, 11.136370
43877,Asiago  "Cernidor"., 46.049180, 11.137220
43878,Asiago  "Cernidor", 46.050580, 11.137230
43879,Asiago  Banala., 46.047320, 11.137800
43880,Asiago  S.Bartolameo, 46.048300, 11.137270
43881,Barbacovi  "Itg Pozzo", 46.064440, 11.129480
43882,Bolghera  "S.Antonio", 46.058200, 11.130670
43883,Brennero  "Bren Center"., 46.091690, 11.115190
43884,Brennero  "Bren Center", 46.091120, 11.115770
43885,Brennero  "Ex Scalo Filzi"., 46.079910, 11.121950
43886,Brennero  "Ex Scalo Filzi", 46.079640, 11.122300
43887,Brennero  "Magnete"., 46.089770, 11.116320
43888,Brennero  "Tridente", 46.086130, 11.118620
43889,Brennero  Malvasia, 46.077620, 11.123460
43890,Brennero  Marconi., 46.083800, 11.119480
43891,Brennero  Marconi, 46.082560, 11.120680
43892,Brescia  "Ca Dei Gai"., 46.073470, 11.105150
43893,Brescia  "Ca Dei Gai", 46.073350, 11.105810
43894,Brescia  "Piedicastello"., 46.070520, 11.110860
43895,Brescia  "Piedicastello", 46.070890, 11.112770
43896,Brescia  "Villa Salvotti", 46.075910, 11.101600
43897,Brescia  Divisioni Alpine., 46.071110, 11.109230
43898,Brescia  Divisioni Alpine, 46.070840, 11.110110
43899,Brigata Acqui  "Itc Tambosi"., 46.064990, 11.128220
43900,Buonarroti "Medie Manzoni" Est, 46.072310, 11.117680
43901,Buonarroti  Dossi Est, 46.074500, 11.118850
43902,Centochiavi  Chiocchetti., 46.094340, 11.120600
43903,Centochiavi  Dalla Fior, 46.094250, 11.120780
43904,Centochiavi  Lunelli., 46.092960, 11.120550
43905,Centro Commerciale, 46.091420, 11.105180
43906,Cervara  "Port'Aquila"., 46.069820, 11.127930
43907,Cervara  "Port'Aquila", 46.070280, 11.127920
43908,Conci  "Villazzano 3", 46.041240, 11.140360
43909,Conci  "Villazzano 3"., 46.040930, 11.140670
43910,Conci  Ferrovia., 46.039640, 11.137920
43911,Conci  Ferrovia, 46.039700, 11.137770
43912,Conci  De Riccabona., 46.039670, 11.140710
43913,Conci  De Riccabona, 46.039350, 11.140600
43914,Jedin  Sanseverino., 46.051020, 11.113900
43915,Degli Alpini  Oberziner, 46.078440, 11.118640
43916,Dei Mille  "Villa Igea"., 46.062240, 11.128330
43917,Dei Mille  "Villa Igea", 46.062760, 11.127480
43918,Dos Trento  "Centro Sportivo"., 46.075450, 11.107430
43919,Dos Trento  "Centro Sportivo", 46.074800, 11.107800
43920,Dos Trento  Apuleio., 46.072650, 11.114870
43921,Dos Trento  Mariano., 46.074440, 11.113820
43922,F.Lli Fontana  Ferrovieri, 46.077340, 11.117220
43923,F.Lli Fontana  Gen. Cantore., 46.076900, 11.118590
43924,F.Lli Perini  3 Novembre., 46.060950, 11.124900
43925,Fermi  La Clarina, 46.048990, 11.129320
43926,Fogazzaro  "Piscina"., 46.055990, 11.129080
43927,Fogazzaro  "Piscina", 46.056360, 11.130880
43928,Gandhi  "Parco Anna Frank"., 46.051330, 11.124260
43929,Gazzoletti  Petrarca, 46.071460, 11.123130
43930,Gerola  "Ospedale S.Chiara"., 46.058010, 11.133270
43931,Ghiaie  "Giardinerie"., 46.052550, 11.117170
43932,Ghiaie  "Giardinerie", 46.053560, 11.116570
43933,Ghiaie  Monte Baldo., 46.055960, 11.116240
43934,Ghiaie  Monte Baldo, 46.056620, 11.115990
43935,Giovanelli  "Osp. S.Camillo"., 46.065140, 11.131680
43936,Gocciadoro  "Poliambulatori", 46.055830, 11.131770
43937,Gorizia  Adamello, 46.060210, 11.131500
43938,Gramsci  "Materna La Clarina"., 46.053300, 11.125060
43939,Gramsci  Einaudi., 46.053010, 11.128330
43940,Grazioli  "Osp. S.Camillo"., 46.065480, 11.132860
43941,Grazioli  Brigata Acqui., 46.066920, 11.129250
43942,Guardini  "Centochiavi", 46.092890, 11.118390
43943,Guardini  Gilli., 46.091560, 11.119070
43944,Guardini  Gilli, 46.091640, 11.119250
43945,Largo Prati., 46.057340, 11.116910
43946,Largo Prati, 46.057650, 11.118070
43947,Largo Sauro, 46.074480, 11.124960
43948,Lunelli  Centochiavi, 46.092840, 11.119410
43949,Maccani  "Ex Sloi"., 46.088140, 11.110300
43950,Maccani  "Ex Sloi", 46.087390, 11.111170
43951,Maccani  "Macello"., 46.090860, 11.107990
43952,Maccani  "Macello", 46.089400, 11.109390
43953,Maccani  "Rotatoria"., 46.083070, 11.114560
43954,Maccani  "Rotatoria", 46.082530, 11.115210
43955,Maccani  Abondi., 46.081100, 11.116260
43956,Maccani  Abondi, 46.080600, 11.116830
43957,Maccani  Campotrentino., 46.085790, 11.112310
43958,Maccani  Campotrentino, 46.085450, 11.112740
43959,Maccani  Commercio., 46.091890, 11.107170
43960,Maccani  Commercio, 46.091390, 11.107760
43961,Madonna Bianca  "Man", 46.040640, 11.130340
43962,Madonna Bianca  "S.Gaetano"., 46.037640, 11.130620
43963,Marconi  Brennero, 46.084340, 11.120800
43964,Marconi  Solteri., 46.084400, 11.122230
43965,Mattioli  Vittorio Veneto., 46.059170, 11.122360
43966,Milano  A Prato., 46.061020, 11.127980
43967,Milano  A Prato, 46.060490, 11.127250
43968,Missioni Africane., 46.079000, 11.126960
43969,Missioni Africane, 46.078000, 11.127650
43970,Monte Baldo  Ghiaie., 46.057080, 11.114640
43971,Muralta  Valsugana, 46.076300, 11.130180
43972,Muredei  Benevoli, 46.054060, 11.118090
43973,Muredei  Prati, 46.057310, 11.118150
43974,Oberziner  Alpini., 46.079070, 11.117740
43975,Pasubio  Adamello., 46.059660, 11.133320
43976,Piave  "Parco S.Chiara", 46.064350, 11.128030
43977,Piazza Di Fiera, 46.064850, 11.123330
43978,Piazza Gen. Cantore, 46.076870, 11.119370
43979,Piazza Venezia, 46.066420, 11.126170
43980,Piazza Vicenza., 46.062020, 11.133120
43981,Piazza Vicenza, 46.062380, 11.132400
43982,Pranzelores  "Top Center"., 46.090100, 11.118140
43983,Pranzelores  "Tridente"., 46.086880, 11.119870
43984,Romagnosi  Vannetti., 46.072830, 11.123100
43985,S.Francesco  Porta Nuova, 46.067420, 11.126270
43986,S.Lorenzo  "Funivia"., 46.069790, 11.116280
43987,S.Lorenzo  "Funivia", 46.070150, 11.117700
43988,Sanseverino  "Albere"., 46.062970, 11.113120
43989,Sanseverino  "Albere", 46.063220, 11.113050
43990,Tang. Ovest Pezcoller, 46.047410, 11.113800
43991,Sanseverino  Monte Baldo., 46.057100, 11.112330
43992,Sanseverino  Monte Baldo, 46.057400, 11.112290
43993,Sanseverino  S.Nicolò., 46.051980, 11.111920
43994,Sanseverino  S.Nicolò, 46.051380, 11.111640
43995,Sanseverino  Verdi., 46.065500, 11.114080
43996,Sanseverino  Verdi, 46.065250, 11.113840
43997,Sanzio  "Castello"., 46.071560, 11.126220
43998,Segantini  Centa., 46.075910, 11.122600
43999,Segantini  Dogana., 46.074530, 11.121660
44000,Solteri  "Nido La Trottola"., 46.087890, 11.121130
44001,Solteri  "Nido La Trottola", 46.087650, 11.121470
44002,Solteri  "Piazzina"., 46.085820, 11.122110
44003,Solteri  "Piazzina", 46.085160, 11.122800
44004,Solteri  Largaiolli., 46.090350, 11.120700
44005,Solteri  Largaiolli, 46.089570, 11.121000
44006,Spalliera  Cereria., 46.074350, 11.127880
44007,Spalliera  Cereria, 46.073860, 11.128790
44008,Ss 47  Muralta, 46.077270, 11.131330
44009,Ss 45 "Scala", 46.077030, 11.099990
44010,Stella  "S.Gaetano", 46.036760, 11.130300
44011,Stella  Marighetto., 46.033890, 11.131600
44012,Torre Verde  Galasso, 46.070490, 11.122300
44013,Travai  Al Nuoto, 46.064510, 11.120390
44014,Travai  Piazza Fiera, 46.064700, 11.121950
44015,Trener  "3 Torri Pat"., 46.095140, 11.117530
44016,Trener  "3 Torri Pat", 46.094920, 11.116240
44017,Trieste  "Busa"., 46.064330, 11.135580
44018,Trieste  Fiume., 46.063100, 11.133040
44019,Valsugana  "Corallo"., 46.069500, 11.136420
44020,Valsugana  "Corallo", 46.068200, 11.136320
44021,Venezia  "Port'Aquila"., 46.069600, 11.128700
44022,Venezia  Cave., 46.066440, 11.133180
44023,Venezia  Cave, 46.066780, 11.131030
44024,Verdi  Inama, 46.066440, 11.117230
44025,Verona  "Big Center"., 46.045000, 11.131120
44026,Verona  "Big Center", 46.045860, 11.130740
44027,Verona  "Questura"., 46.047670, 11.131200
44028,Verona  "Questura", 46.048370, 11.131050
44029,Verona  "Palazzo Stella", 46.043920, 11.131090
44030,Verona  "S.Bartolameo"., 46.050610, 11.130690
44031,Verona  "S.Bartolameo", 46.051040, 11.130180
44032,Verona  Einaudi., 46.052380, 11.129890
44033,Verona  Einaudi, 46.053260, 11.129640
44034,Verona  Fogazzaro., 46.056010, 11.128630
44035,Verona  Fogazzaro, 46.056840, 11.128180
44036,Verona  Menguzzato., 46.042240, 11.131200
44037,Vicenza  Montello., 46.061740, 11.136320
44038,Vicenza  Montello, 46.061660, 11.135400
44039,Vittorio Veneto  "S.Giuseppe", 46.057380, 11.119100
44040,Vittorio Veneto  Lorenzoni, 46.058470, 11.123330
44041,Zambra  "Ist. D'Arte Vittoria", 46.092560, 11.115960
44042,Zambra  "Top Center" Ovest, 46.091380, 11.117530
44043,Gardolo  "Campo Sportivo"., 46.105430, 11.107120
44044,Gardolo "Campo Sportivo" Arr., 46.105660, 11.107540
44045,Gardolo  "Campo Sportivo", 46.105820, 11.108000
44046,Gardolo  "Cimitero", 46.106870, 11.105480
44047,Gardolo  "Materna Paludi"., 46.103470, 11.108250
44048,Gardolo  "Stazione Ftm", 46.107390, 11.104310
44049,Gardolo  4 Nov.  2 Giugno, 46.100880, 11.112940
44050,Gardolo  4 Nov. "Piscina", 46.103900, 11.112950
44051,Gardolo  4 Nov.  Canova, 46.098490, 11.112900
44052,Gardolo  4 Nov.  Soprassasso, 46.106170, 11.112400
44053,Gardolo  Don Milani  8 Marzo., 46.104530, 11.117100
44054,Gardolo  Don Milani  8 Marzo, 46.103590, 11.117760
44055,Gardolo  Don Milani "Piscina", 46.106520, 11.114780
44056,Gardolo  Don Milani  Pedrolli., 46.106890, 11.113900
44057,Gardolo  P.Le Neufahrn Nord, 46.106630, 11.111950
44058,Gardolo  P.Le Neufahrn Sud, 46.106450, 11.110950
44059,Gardolo  Piazza Chiesa., 46.108820, 11.111220
44060,Gardolo  Piazza Libertà, 46.107970, 11.111770
44061,Gardolo  S.Anna., 46.111150, 11.109360
44062,Gardolo  S.Anna, 46.110800, 11.109740
44063,Gardolo  S.Anna  Carpenedi., 46.113990, 11.107040
44064,Gardolo  S.Anna  Carpenedi, 46.113480, 11.107610
44065,Gardolo  Soprasasso., 46.106310, 11.109560
44066,Sp 76  Carpenedi., 46.117330, 11.108880
44067,Sp 76  Carpenedi, 46.117000, 11.108220
44068,Canova  Aichner, 46.102150, 11.103010
44069,Canova  Paludi, 46.098800, 11.109110
44070,Canova  Via Della Canova, 46.099970, 11.107260
44071,Lamar  "Ftm"., 46.126290, 11.107760
44072,Lamar  "Ftm", 46.125350, 11.107590
44073,Lamar  "Sottostazione Enel"., 46.131150, 11.110240
44074,Lamar  "Sottostazione Enel", 46.128900, 11.109540
44075,Lamar "Via Rossa", 46.121130, 11.106290
44076,Lamar  Ponte Avisio, 46.134250, 11.110990
44077,Lamar  Sponda Trentina., 46.134870, 11.111970
44078,Ss 12  "Zona Ind.Le Ftm"., 46.120580, 11.105910
44079,Ss 12  "Zona Ind.Le Ftm", 46.118930, 11.106160
44080,M.Rossi "Stella Del Mattino", 46.107340, 11.101710
44081,M.Rossi "Stella D.Mattino" Sud, 46.107530, 11.099950
44082,Maso Rossi  Aeroporto, 46.107770, 11.098930
44083,Maso Rossi  Aichner, 46.105460, 11.100290
44084,Maso Rossi  Aichner  Est, 46.104840, 11.101030
44085,"Parco Di Melta"., 46.097610, 11.119630
44086,"Parco Di Melta", 46.096870, 11.120000
44087,Melta  "Case Itea"., 46.102610, 11.117970
44088,Melta  Centro., 46.100440, 11.118610
44089,Melta  Centro, 46.099080, 11.119190
44090,Roncafort Arr., 46.101610, 11.101440
44091,Roncafort., 46.101610, 11.101440
44092,Roncafort, 46.100360, 11.101750
44093,Roncafort  Bettine., 46.097600, 11.101700
44094,Roncafort  Bettine, 46.097200, 11.102900
44095,Roncafort  Caproni., 46.100040, 11.100200
44096,Spini  "Brenta"., 46.118880, 11.092350
44097,Spini  "Brenta", 46.118290, 11.093000
44098,Spini  "Officine"., 46.118230, 11.100420
44099,Spini  "Officine", 46.118240, 11.101110
44100,Spini  "Stem Trento"., 46.117520, 11.093860
44101,Spini  "Stem Trento", 46.117960, 11.094720
44102,Spini  "Whirpool"., 46.118420, 11.096200
44103,Spini  "Whirpool", 46.118340, 11.096620
44104,Spini  "Zona Ind.Le Ftm"., 46.117950, 11.103120
44105,Spini  "Zona Ind.Le Ftm", 46.118210, 11.104180
44106,Spini Di Gardolo, 46.122230, 11.089910
44107,Spini  Loghét., 46.120800, 11.090820
44108,Spini  Loghét, 46.120240, 11.091470
44109,Ss 12  "Paludi"., 46.102980, 11.110350
44110,Ss 12  "Pioppeto"., 46.108710, 11.108400
44111,Ss 12  "Pioppeto", 46.108260, 11.108820
44112,Ss 12  Bivio Meano., 46.116410, 11.106140
44113,Ss 12  Canova., 46.099320, 11.111610
44114,Ss 12  Canova, 46.099900, 11.111680
44115,Ss 12  Talvera, 46.102920, 11.110650
44116,Ss 12  S.Anna, 46.112040, 11.107540
44117,Meano  "Campo Sportivo"., 46.128340, 11.120210
44118,Meano  "Campo Sportivo", 46.128220, 11.119740
44119,Meano  "Centro Civico"., 46.127130, 11.116780
44120,Meano  "Centro Civico", 46.126870, 11.116670
44121,Meano  "Cimitero"., 46.125830, 11.118290
44122,Meano  "Cimitero", 46.125370, 11.118440
44123,Meano  Bivio S.Lazzaro., 46.127160, 11.115250
44124,Meano  Bivio S.Lazzaro, 46.128410, 11.114790
44125,Meano  Piazza Dell'Assunta, 46.122690, 11.116240
44126,Meano  Portoni., 46.123970, 11.116910
44127,Sp 76  "Maregioli"., 46.131160, 11.121820
44128,Sp 76  "Maregioli", 46.130400, 11.121560
44129,Sp 76  "Piac"., 46.125690, 11.113920
44130,Sp 76  "Piac", 46.126340, 11.114320
44131,Sp 76  "Via Rossa"., 46.120150, 11.111280
44132,Sp 76  "Via Rossa", 46.119490, 11.111380
44133,Sp 76  Bivio S.Lazzaro., 46.129570, 11.115510
44134,Sp 76  Dos Di Lamar., 46.124990, 11.113330
44135,Sp 76  Dos Di Lamar, 46.124680, 11.113070
44136,Cortesano, 46.124470, 11.133800
44137,Gazzadina  Al Molar., 46.130880, 11.130760
44138,Gazzadina  Al Molar, 46.130240, 11.130620
44139,Gazzadina  Al Pontat., 46.127990, 11.128940
44140,Gazzadina  Al Pontat, 46.128700, 11.128870
44141,Gazzadina  Strada Vecchia., 46.129900, 11.126290
44142,Gazzadina  Strada Vecchia, 46.130360, 11.125610
44143,San Lazzaro  Ponte Avisio., 46.138040, 11.118790
44144,Vigo Meano Don Perugini, 46.133330, 11.133750
44145,Vigo Meano  Piazza Stainer., 46.131640, 11.134220
44146,Vigo Meano  Piazza Stainer, 46.131800, 11.133760
44147,Vigo Meano  Rio Papa., 46.133590, 11.132890
44148,Vigo Meano  Rio Papa, 46.133680, 11.132670
44149,Vigo Meano  Alle Gorghe., 46.129150, 11.134680
44150,Vigo Meano  Alle Gorghe, 46.130220, 11.134710
44151,Cognola  "Centro Civico", 46.076120, 11.141740
44152,Cognola  "Chiesa", 46.076540, 11.140950
44153,Cognola  "Scuole"., 46.076020, 11.144500
44154,Cognola  "Scuole", 46.075500, 11.143540
44155,Cognola  "Toresela"., 46.078990, 11.153950
44156,Cognola  "Toresela", 46.078750, 11.153410
44157,Cognola  Alla Veduta  "Roza"., 46.078230, 11.151800
44158,Cognola  Alla Veduta  "Roza", 46.077290, 11.150730
44159,Cognola  Bivio Civezzano., 46.080850, 11.158770
44160,Cognola  Bivio Civezzano, 46.080110, 11.158230
44161,Cognola  Grezoni., 46.076010, 11.147110
44162,Cognola  Grezoni, 46.075890, 11.146310
44163,Cognola  S.Vito., 46.075630, 11.141300
44164,Cognola  S.Vito, 46.075640, 11.141250
44165,Sp 131  "Maso Pradiscola"., 46.083040, 11.136290
44166,Sp 131  "Maso Pradiscola", 46.083360, 11.135280
44167,San Vito., 46.075450, 11.139330
44168,San Vito, 46.075280, 11.138510
44169,Zell  Marnighe., 46.079740, 11.139260
44170,Zell  Marnighe, 46.080680, 11.137970
44171,Martignano  "Chiesa", 46.088380, 11.130430
44172,Martignano  Ai Bolleri., 46.095050, 11.128870
44173,Martignano  Ai Bolleri, 46.094140, 11.130330
