route_id,service_id,trip_id,trip_short_name,direction_id,departure_time,variante_id,variante_name,variante_short_name
18,308,60825_20130403_308_657,B100860109,0,14.04.00,199,Cavalese-Predazzo-Penia,10102
69,308,60296_20130403_308_733,B301390006,0,06.55.00,17817,Aldeno - Nomi - Rovereto,3110201
3,308,10536_20130403_308_562,B401620004,0,17.35.00,1624,Trento - Pergine - Levico,4010310
67,308,53247_20130403_308_493,B301450004,1,07.15.00,12360,Garniga Vecchia - Trento,3020427
163,308,51546_20130403_308_2639,B60440,0,08.30.00,7604,Malè-Rabbi Bagni,6401101
2,308,16093_20130403_308_604,B1003503,1,14.36.00,5436,Fiera di Primiero-Bolzano,1220207
70,308,469_20130403_308_504,B805140101,0,11.55.00,22025,Riva-Varone-Arco-SGiorgio,86107
70,308,470_20130403_308_504,B805120101,0,10.55.00,22025,Riva-Varone-Arco-SGiorgio,86107
155,308,58148_20130403_308_350,B602420008,0,12.25.00,5635,Cles - Tavon - Sfruz,6271501
155,308,44920_20130403_308_350,B602430007,1,06.52.00,4171,Sfruz - Dermulo - Cles,6270501
157,308,52393_20130403_308_341,B601070109,1,08.10.00,5987,Mendola - Dermulo - Cles,6301503
157,308,52392_20130403_308_341,B601070109,1,07.45.00,4192,Mendola - Dermulo - Cles,6301502
101,308,58124_20130403_308_349,B606240002,0,16.05.00,4937,Tuenno - Cles,6204902
101,308,2498_20130403_308_315,B602140109,0,20.43.00,7190,Mezzolombardo - Cles,6202705
101,308,51374_20130403_308_315,B602080007,0,16.35.00,7187,Mezzolombardo - Cles,6202702
156,308,43068_20130403_308_347,B601810004,1,06.35.00,4588,Fondo - Dambel - Cles,6304402
100,308,58055_20130403_308_271,B607600001,0,07.45.00,14725,S.Michele Ist.- Mezzolomb,6114506
228,308,51237_20130403_308_2376,B307900006,0,17.10.00,22412,Ala-Brustolotti-Muravalle,3360108
228,308,37359_20130403_308_2376,B307860001,0,07.00.00,16970,Ala-Brustolotti-Muravalle,33601
153,308,16543_20130403_308_312,B606220001,0,12.25.00,5945,Cles - Mollaro Staz.,6251401
159,308,57132_20130403_308_346,B601430107,1,12.00.00,22333,Fondo - Revò - Cles,6321713
159,308,57143_20130403_308_342,B601330006,1,06.00.00,16826,Fondo - Revò - Cles,6321710
45,308,1374_20130403_308_473,B404280001,0,08.03.00,564,Pergine - Palù del Fersin,41701
224,308,28025_20130403_308_412,B402190002,1,12.58.00,10991,Susà - Pergine,46505
165,308,41086_20130403_308_375,B603530107,1,09.00.00,17629,M.di Campiglio - Malè,6420805
161,308,58192_20130403_308_326,B605410303,1,13.42.00,4422,Bresimo -  Livo - Cles,6340802
161,308,51525_20130403_308_326,B605350103,1,06.55.00,4417,Lanza di Rumo - Cles,6340502
3,308,55450_20130403_308_554,B401560005,0,17.22.00,22355,Borgo Autost.-Castello T.,4051310
64,308,55999_20130403_308_821,B202060106,0,19.15.00,8431,Trento - Sarche - Riva,2053424
211,308,51791_20130403_308_747,B304100006,0,13.13.00,22406,Rovereto - Zorreri,3151506
67,308,53235_20130403_308_495,B301590004,1,13.35.00,14224,Garniga Vecchia - Trento,3020432
19,308,56944_20130403_308_452,B101330005,1,06.38.00,402,Grauno -Grumes -Trento,1021201
57,308,65351_20130403_308_550,B401290002,1,06.50.00,3338,Borgo -Trento FS,4014906
63,308,60610_20130403_308_498,B201720001,0,12.44.00,1677,Vezzano-Ranzo-Margone,2030105
63,308,15930_20130403_308_498,B201550302,1,08.00.00,9732,Ranzo - Vezzano,2030404
77,308,57135_20130403_308_498,B202970201,1,06.54.00,755,Vezzano - Trento,2011802
65,308,55873_20130403_308_497,B201150004,1,13.50.00,7051,Monte Terlago - Trento,2060610
126,308,12623_20130403_308_785,B301710205,1,05.43.00,2143,Masi d’Avio - Rovereto,3340302
64,308,56071_20130403_308_836,B201630105,1,07.25.00,14151,Riva - Sarche - Trento,2052704
26,308,366_20130403_308_659,B1005601,0,16.55.00,295,Cavalese - Masi,10901
118,308,5731_20130403_308_772,B300970104,1,17.35.00,8981,Ronzo Chienis - Rovereto,3100517
68,308,35762_20130403_308_487,B302520002,0,17.30.00,709,Trento - Centa piazza,30301
100,308,30429_20130403_308_273,B600790007,1,07.40.00,8792,Molveno - Mezzolombardo,6112416
143,308,16158_20130403_308_279,B102880003,0,17.52.00,10204,M.corona ferro.-Faedo Pi.,1060606
143,308,60785_20130403_308_279,B102870003,1,13.50.00,10198,Faedo Pi.-M.corona ferro.,1060212
65,308,41500_20130403_308_528,B201230004,1,18.50.00,8463,Monte Terlago - Trento,2060614
65,308,55824_20130403_308_404,B201190003,1,15.25.00,8466,Monte Terlago - Trento,2060911
20,308,16199_20130403_308_459,B101220004,0,17.40.00,3358,Trento -Fornace -Piazzo,1034202
62,308,60502_20130403_308_459,B102440004,0,14.35.00,617,Civezzano - Bosco,11601
19,308,54277_20130403_308_449,B101490006,1,19.14.00,6116,Cavalese - Capriana,1021506
19,308,42466_20130403_308_449,B101520112,0,18.12.00,8141,Trento-Cembra-Cavalese,1020217
19,308,54022_20130403_308_449,B101390006,1,11.10.00,390,Cavalese - Capriana,10221
24,308,50081_20130403_308_449,B100210003,1,08.12.00,283,Vill.Veronza - Cavalese,11102
24,308,57063_20130403_308_449,B100200006,0,07.50.00,5820,Cavalese - Vill.Veronza,1110101
225,308,57638_20130403_308_477,B402160004,0,12.48.00,11209,Pergine - Roncogno,4660104
62,308,60516_20130403_308_446,B102170002,1,09.00.00,1674,Penedallo - Civezzano,11605
20,308,49990_20130403_308_446,B100970205,1,06.00.00,15899,Casatta -Sover -Trento,1033202
220,3082,28749_20130403_3082_2487,B40589,1,16.00.00,10943,Canzolino-Pergine,46105
221,3082,37505_20130403_3082_2421,B406040102,1,17.15.00,11529,Canezza-Serso-Pergine,4620808
220,3082,4893_20130403_3082_2421,B4040101,1,11.21.00,15732,Canzolino-Pergine,4610505
226,3082,4629_20130403_3082_2421,B405540002,0,10.25.00,20852,Circolare di Pergine,4680103
100,3085,30585_20130403_3085_274,B600870108,1,13.22.00,7155,Molveno-Cavedago-Trento,6110405
19,309,42345_20130403_309_662,B101380101,0,07.56.00,18040,Trento -Cembra -Cavalese,1022056
19,309,42410_20130403_309_662,B101350102,1,06.42.00,10090,Cavalese -Cembra -Trento,1021336
77,309,46789_20130403_309_853,B200670107,1,11.28.00,3124,Campo C.Magno-Trento,2015707
77,309,16053_20130403_309_853,B202280107,0,08.02.00,4332,Trento-Saone-C.C.Magno,2011401
77,309,57175_20130403_309_853,B200590104,1,05.42.00,1465,Carisolo -Preore -Trento,2015002
34,309,65312_20130403_309_2236,B201040009,0,18.00.00,11714,Trento -Sardagna -Vason,2020201
87,309,65447_20130403_309_2226,B201310105,1,13.50.00,19708,Baitoni - Storo - Tione,2150228
207,309,1086_20130403_309_399,B804610003,1,16.00.00,17636,Sardagna - Trento,8111701
207,309,976_20130403_309_399,B804670002,1,13.59.00,17639,Sardagna - Trento,8111704
18,309,16277_20130403_309_656,B102050116,1,13.01.00,264,Penia - Cavalese - Trento,1016806
159,309,33295_20130403_309_2641,B601480009,0,19.45.00,9301,Cles - Revò - Fondo,6320125
207,309,767_20130403_309_2205,B804850001,1,22.50.00,20225,Sardagna - Trento,8111710
207,309,771_20130403_309_2205,B804750002,1,20.10.00,17643,Sardagna - Trento,8111708
161,309,35728_20130403_309_2666,B605400002,0,17.40.00,4146,Cles - Livo - Lanza,63401
30,309,37540_20130403_309_2101,B100690001,1,17.45.00,11040,Sover - Montesover,12102
79,309,13828_20130403_309_823,B303600003,0,12.35.00,20046,Rovereto - Riva,3320501
79,309,13717_20130403_309_823,B304510005,1,10.11.00,20050,Bolognano - Riva,3320801
72,309,37433_20130403_309_869,B8056301,1,09.36.00,17256,Bolognano-Arco-Riva-Nago,86305
229,309,15633_20130403_309_861,B205900005,1,14.54.00,18479,Tione-Vestone,2153503
79,309,58101_20130403_309_838,B302330108,1,13.43.00,21252,Bolognano-Riva-Rovereto,3320714
79,309,58085_20130403_309_838,B302190007,1,06.53.00,22327,Riva -Rovereto -Trento,3321105
79,309,57699_20130403_309_827,B302450107,1,18.45.00,20838,Bolognano-Riva-Rovereto,3321305
72,309,57410_20130403_309_814,B805700002,0,14.59.00,18848,Nago-Riva-Arco-Bolognano,8630405
70,309,473_20130403_309_805,B805040101,0,07.55.00,22025,Riva-Varone-Arco-SGiorgio,86107
65,309,55635_20130403_309_2201,B201320006,0,18.35.00,21502,Trento - M.Terlago (alb.),2062234
18,309,16359_20130403_309_653,B100900601,0,16.04.00,229,Cavalese-Predazzo-Penia,1010203
24,309,50080_20130403_309_651,B100240004,0,10.15.00,6929,Cavalese - Vill.Veronza,1110103
9,309,10774_20130403_309_612,B5001001,1,19.05.00,75,Canal S.B.-Ronco-Caoria,5040501
9,309,42707_20130403_309_612,B500200103,0,18.05.00,1017,Fiera - Imer - Caoria,5060102
87,309,65432_20130403_309_875,B201460105,0,18.13.00,13364,Tione - Storo - Baitoni,2150120
5,309,4551_20130403_309_601,B500430004,1,17.20.00,27,Feltre - S.M.di Castrozza,5010607
20,309,53868_20130403_309_457,B101090005,1,11.15.00,433,Cavalese -Sover -Scancio,10339
168,309,58224_20130403_309_361,B603140102,0,17.47.00,4065,Malè - Cogolo - Peio,6451203
168,309,57435_20130403_309_361,B603090102,1,11.53.00,9387,Peio - Fucine - Malè,6452223
169,309,58281_20130403_309_368,B604010202,1,05.42.00,6715,Vermiglio - Fucine - Malè,6460504
161,309,58189_20130403_309_327,B605410103,1,13.35.00,4419,Lanza di Rumo - Cles,6340504
161,309,58181_20130403_309_327,B605300104,0,10.41.00,12998,Cles - Bresimo - Lanza,6340302
161,309,58193_20130403_309_2662,B605470104,1,19.05.00,7371,Bresimo -  Livo - Cles,6340803
152,309,2476_20130403_309_2662,B602750003,1,18.19.00,6188,Mechel - Cles,6240207
152,309,2484_20130403_309_2662,B602760004,0,18.10.00,4391,Cles - Mechel,6240104
168,309,53963_20130403_309_362,B604050104,1,08.28.00,4057,Peio - Cogolo - Fucine,64511
115,309,52704_20130403_309_744,B300380009,0,08.45.00,10572,Folgaria-Lavarone Capp.,3060104
86,309,50359_20130403_309_811,B200310003,1,08.03.00,1355,Tiarno di Sopra - Riva,2141001
71,309,446_20130403_309_810,B8052901,0,18.25.00,22026,Riva-S.Alessandro-Arco-Ri,86208
209,309,2010_20130403_309_807,B20401,1,13.20.00,1200,Pergolese - Sarche,20515
79,309,60435_20130403_309_831,B302260006,0,10.00.00,1276,Trento - Riva - Arco,3010206
72,309,57414_20130403_309_802,B805700002,0,14.45.00,18807,Nago-Riva-Arco-Bolognano,8630404
41,30D,36907_20130403_30D_2466,B400550002,1,18.40.00,898,Ronchi -Roncegno -Borgo,40903
127,30G,46786_20130403_30G_750,B300720006,0,17.50.00,20179,Rovereto - Mori - Cornè,3070704
45,30G,13286_20130403_30G_474,B404300003,0,18.58.00,568,Pergine -Viarago -Battist,41709
67,30G,53152_20130403_30G_496,B304400106,0,17.18.00,22386,Trento - Garniga Vecchia,3020606
168,30I6,58255_20130403_30I6_366,B604130103,1,16.20.00,5380,Peio - Fucine - Malè,6452211
114,30T,15117_20130403_30T_752,B300580105,0,16.43.00,1971,Rovereto Z.I.-Besagno,3053902
114,30T,15190_20130403_30T_754,B300580006,0,16.35.00,6804,Rovereto - Saccone,3052902
124,30T,57675_20130403_30T_754,B3007701,0,14.30.00,5259,Cornè-Cave-Saccone,3192601
69,3D8,38111_20130403_3D8_706,B301410002,0,13.10.00,1799,Aldeno - Nomi - Rovereto,31102
114,3D8,29922_20130403_3D8_706,B303030206,1,06.54.00,1969,Brentonico - Rovereto,3053702
114,3D8,33024_20130403_3D8_706,B303140003,0,06.10.00,14861,Rovereto - Brentonico,3050103
121,3D8,52143_20130403_3D8_713,B301020005,0,18.50.00,22400,Rovereto - Serrada,3150403
201,3D8,1858_20130403_3D8_2656,B607430005,1,12.20.00,19144,Terzolas-Cles-Revò,6370302
165,3D8,53668_20130403_3D8_376,B603540001,0,11.55.00,4038,Malè - Belvedere,64206
67,3D8,52968_20130403_3D8_419,B301470004,1,07.22.00,19881,Garniga Vecchia - Trento,3021702
165,3D8,58207_20130403_3D8_377,B603790104,1,17.15.00,20553,Belvedere - Malè,6420402
79,3D8,15323_20130403_3D8_709,B302450301,1,19.53.00,1339,Bolognano-Besenello,3019502
134,URvf5,16720_20130403_URvf5_8541,R041v9LV,1,19.42.00,20958,linea 4  trasferimenti a,16850401
134,URvf5,16608_20130403_URvf5_8541,R04152LV,1,09.58.00,21406,4 - Nogaredo / Noarna,135452
136,URvf5,16394_20130403_URvf5_8554,R06457,1,18.09.00,22168,6 - Mori / Z.Ind. / Nomi,13565297
136,URvf5,59640_20130403_URvf5_8554,R06402,0,07.15.00,20994,6 - Villa Lagarina / Mori,135605
136,URvf5,59665_20130403_URvf5_8552,R06207,0,18.13.00,21005,6 - Pomarolo / Villa / Mo,135651
136,URvf5,16597_20130403_URvf5_8552,R06252,1,09.09.00,21006,6 - Volano / Nomi,13560297
133,URvf5,56738_20130403_URvf5_8531,R03105LV 1,0,13.32.00,22348,3 - Isera / Lenzima,13530398
133,URvf5,62355_20130403_URvf5_8531,R0310101,0,06.10.00,20935,3 - Isera / Lenzima,135313
254,URvf5,61226_20130403_URvf5_8513,R01353,1,11.15.00,21455,1 - Villa Lagarina / Poma,135160
132,URvf5,16646_20130403_URvf5_8521,R02113,0,19.22.00,20889,2 - Colli/s.Giorgio/no un,135209
132,URvf5,16650_20130403_URvf5_8521,R02107,0,13.22.00,20889,2 - Colli/s.Giorgio/no un,135209
132,URvf5,16653_20130403_URvf5_8521,R02103,0,09.12.00,20889,2 - Colli/s.Giorgio/no un,135209
133,URvf5,61016_20130403_URvf5_8532,R032v2,1,07.09.00,20945,linea 3 trasferimenti a v,16850304
254,URvf5,65388_20130403_URvf5_8551,R01x0101,0,06.08.00,22259,1 - Z.Ind. / marco,13511997
133,URvf5,61309_20130403_URvf5_8542,R03w01,0,20.13.00,20933,3 - via Magrè / Rosmini,135311
134,URvf5,61327_20130403_URvf5_8542,R04204,0,09.56.00,21405,4 - Nogaredo / Villa Laga,135451
254,URvf5,61245_20130403_URvf5_8514,R01458,1,19.55.00,21469,1 - Marco / Z.Ind. / Bett,13516297
254,URvf5,61203_20130403_URvf5_8514,R01456,1,16.55.00,21465,1 - Rosmini / Bettini lic,13511097
254,URvf5,61191_20130403_URvf5_8517,R01753,1,19.35.00,21067,1 - Rosmini / Bettini,135110
254,URvf6,61175_20130403_URvf6_8601,R01a01,0,06.20.00,21464,1 - Cesari / Marco,13510198
254,URvf6,61217_20130403_URvf6_8553,R01z51,1,21.15.00,21449,1 - c.Rosmini / via Paoli,135152
135,URvf6,61356_20130403_URvf6_8553,R05357,0,19.39.00,21414,5 - Villa / Nomi / Callia,135552
135,URvf6,59604_20130403_URvf6_8553,R05356,0,17.39.00,20971,5 - Villa / Nomi Springa,135502
135,URvf6,59602_20130403_URvf6_8553,R05354,0,13.39.00,20971,5 - Villa / Nomi Springa,135502
136,URvf6,16397_20130403_URvf6_8553,R06301,0,06.44.00,22166,6 - Villa / Mori,13560598
138,URvf6,61159_20130403_URvf6_8501,R_A110,0,19.32.00,21442,A - Solatrix / S.Giorgio,135057
138,URvf6,16470_20130403_URvf6_8501,R_A104,0,10.47.00,22172,A - Solatrix / Guella,13505397
138,URvf6,16473_20130403_URvf6_8502,R_A210,0,19.05.00,22171,A - Via Pedroni / Guella,13505197
138,URvf6,61135_20130403_URvf6_8502,R_A256,1,13.40.00,21037,A - Solatrix / Brione,135004
138,URvf6,61134_20130403_URvf6_8502,R_A255,1,12.10.00,21037,A - Solatrix / Brione,135004
138,URvf6,16491_20130403_URvf6_8502,R_A202,0,07.15.00,22171,A - Via Pedroni / Guella,13505197
133,URvn5,160_20130403_URvn5_8751,RP3-56,1,19.02.00,22206,3 - Molini / Castellano,175302
133,URvn5,207_20130403_URvn5_8751,RP3-07,0,15.12.00,22205,3 - Pedersano / Villa L.,175301
133,URvn5,224_20130403_URvn5_8751,RP3-03,0,13.02.00,22205,3 - Pedersano / Villa L.,175301
135,URvn5,61351_20130403_URvn5_8555,R05552,0,14.29.00,20971,5 - Villa / Nomi Springa,135502
136,URvn5,61366_20130403_URvn5_8555,R06502,0,13.42.00,20992,6 - Volano / Mori,135603
137,URvn5,65325_20130403_URvn5_8757,RP7-03,0,08.42.00,22222,7 - Rosm./Genovesa/Toldi,175725
137,URvn5,135_20130403_URvn5_8757,RP7-50,1,07.08.00,22212,7 - Toldi / via Dante,175702
254,URvn5,65390_20130403_URvn5_8512,R01258LV 1,1,16.27.00,22261,1 - Fornaci  / Rosmini Be,13515698
254,URvn5,61165_20130403_URvn5_8512,R01208,0,16.00.00,21236,1 - Bettini / Lizzana / M,13510197
254,URvn5,61234_20130403_URvn5_8516,R01555LV,1,19.15.00,21455,1 - Villa Lagarina / Poma,135160
254,URvn5,61259_20130403_URvn5_8516,R01503,0,15.03.00,21460,1 - Villa / Marco,135171
254,URvn5,61161_20130403_URvn5_8511,R01104,0,10.00.00,21236,1 - Bettini / Lizzana / M,13510197
254,URvn5,57081_20130403_URvn5_8511,R011v201,0,07.39.00,21593,linea 1  trasferimenti a,16850142
135,URvn5,61026_20130403_URvn5_8511,R05bv1,0,06.20.00,20978,linea 5  trasferimenti a,16850503
200,UTnGG,11269_20130403_UTnGG_8998,TSGS,0,00.00.00,5241,Gite scolastiche Trento,149040
199,UTnf5,23641_20130403_UTnf5_8024,T02456LV,1,12.50.00,5204,vela/A22/p.dante/vela,150226
199,UTnf5,23767_20130403_UTnf5_8024,T02453,1,09.22.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,23645_20130403_UTnf5_8023,T02310,1,16.57.00,5203,vela/A22/p.dante/vela,150221
185,UTnf5,23244_20130403_UTnf5_8076,T07652,1,08.55.00,5126,gocciadoro/melta/canova,150702
185,UTnf5,22705_20130403_UTnf5_8074,T074v9LV,0,20.08.00,5141,linea 07 trasferimenti a,16900738
185,UTnf5,23231_20130403_UTnf5_8074,T07456,1,15.55.00,5126,gocciadoro/melta/canova,150702
185,UTnf5,23168_20130403_UTnf5_8074,T07405,0,13.35.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,23167_20130403_UTnf5_8074,T07404,0,12.05.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,23226_20130403_UTnf5_8074,T07451,1,08.25.00,5126,gocciadoro/melta/canova,150702
185,UTnf5,58931_20130403_UTnf5_8072,T07208,0,16.05.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,58926_20130403_UTnf5_8072,T07203,0,08.35.00,3854,canova/melta/gocciadoro,150701
185,UTnf5,23201_20130403_UTnf5_8071,T07153,1,10.40.00,5126,gocciadoro/melta/canova,150702
185,UTnf5,23138_20130403_UTnf5_8071,T07102,0,08.20.00,3854,canova/melta/gocciadoro,150701
188,UTnf5,58472_20130403_UTnf5_8304,T_A407,1,13.40.00,20863,clarina/centro città/piaz,15300198
184,UTnf5,17794_20130403_UTnf5_8065,T06558,1,15.48.00,22119,X - Cadine/S.Rocco/Gabbio,15062097
184,UTnf5,17834_20130403_UTnf5_8065,T06507,0,13.24.00,22113,X - Grotta/Cadine/Sopramo,15061198
184,UTnf5,17836_20130403_UTnf5_8065,T06504,0,08.24.00,22113,X - Grotta/Cadine/Sopramo,15061198
184,UTnf5,7078_20130403_UTnf5_8064,T06405,0,13.04.00,3811,X - Grotta/Villazz./Sopra,150601
184,UTnf5,22849_20130403_UTnf5_8062,T062v9LV,0,20.28.00,5109,linea 06 trasferimenti a,16900629
184,UTnf5,19450_20130403_UTnf5_8062,T06258,1,18.13.00,5086,X - Sopramonte/Villazz./G,150602
184,UTnf5,7065_20130403_UTnf5_8062,T06207,0,15.44.00,3811,X - Grotta/Villazz./Sopra,150601
180,UTnf5,7881_20130403_UTnf5_8171,T17156,1,11.41.00,3687,lavis/via bolzano/piazza,151702
180,UTnf5,19715_20130403_UTnf5_8171,T17105,0,10.15.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf5,7877_20130403_UTnf5_8171,T17152,1,07.41.00,3687,lavis/via bolzano/piazza,151702
180,UTnf5,7876_20130403_UTnf5_8171,T17151,1,06.31.00,3687,lavis/via bolzano/piazza,151702
183,UTnf5,6998_20130403_UTnf5_8162,T05152,1,06.52.00,3789,X - oltrecastello/povo/p.,150502
188,UTnf5,58465_20130403_UTnf5_8302,T_A213,1,18.10.00,20863,clarina/centro città/piaz,15300198
188,UTnf5,58491_20130403_UTnf5_8302,T_A262,1,17.24.00,20865,clarina/centro città/piaz,15300698
184,UTnf5,17807_20130403_UTnf5_8062,T06253,1,09.48.00,22119,X - Cadine/S.Rocco/Gabbio,15062097
184,UTnf5,17856_20130403_UTnf5_8062,T06202,0,07.19.00,22113,X - Grotta/Cadine/Sopramo,15061198
177,UTnf5,21606_20130403_UTnf5_8123,T123v9LV,0,20.46.00,4984,linea 12 trasferimenti a,16901217
177,UTnf5,17085_20130403_UTnf5_8123,T12311LV,0,17.25.00,3639,piazza dante/romagnano,151201
177,UTnf5,16962_20130403_UTnf5_8123,T12357,1,13.49.00,3640,romagnano/ravina/p.dante,151202
185,UTnf5,22699_20130403_UTnf5_8123,T07av1,0,06.58.00,5148,linea 07 trasferimenti a,16900745
183,UTnf5,38745_20130403_UTnf5_8052,T05264,1,20.17.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf5,7024_20130403_UTnf5_8052,T05260,1,16.17.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf5,7021_20130403_UTnf5_8052,T05257,1,13.17.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf5,18127_20130403_UTnf5_8052,T05206,0,11.49.00,22090,X - piazza dante/povo/olt,15050198
177,UTnf5,7707_20130403_UTnf5_8122,T12258,1,14.29.00,3640,romagnano/ravina/p.dante,151202
177,UTnf5,54941_20130403_UTnf5_8122,T12206,0,12.05.00,3639,piazza dante/romagnano,151201
177,UTnf5,7704_20130403_UTnf5_8122,T12255,1,11.29.00,3640,romagnano/ravina/p.dante,151202
183,UTnf5,49573_20130403_UTnf5_8051,T05168,1,23.00.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf5,18136_20130403_UTnf5_8051,T05116,0,20.29.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf5,18138_20130403_UTnf5_8051,T05115,0,19.29.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf5,7007_20130403_UTnf5_8051,T05161,1,15.57.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf5,7006_20130403_UTnf5_8051,T05160,1,14.57.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf5,18147_20130403_UTnf5_8051,T05109,0,13.29.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf5,18148_20130403_UTnf5_8051,T05108,0,12.29.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf5,7003_20130403_UTnf5_8051,T05157,1,11.57.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf5,18155_20130403_UTnf5_8051,T05103,0,07.29.00,22090,X - piazza dante/povo/olt,15050198
182,UTnf5,58882_20130403_UTnf5_8043,T04369,1,20.59.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18175_20130403_UTnf5_8043,T04364,1,17.03.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18176_20130403_UTnf5_8043,T04363,1,16.15.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18399_20130403_UTnf5_8043,T04306,0,10.20.00,3769,p.dante/via degasperi/mad,150401
176,UTnf5,28003_20130403_UTnf5_8115,T11c06,0,16.28.00,10980,roncafort/melta/4 nov.  (,171105
240,UTnf5,21501_20130403_UTnf5_8111,T15bv7,0,19.52.00,18706,linea 15 trasferimenti a,16901506
176,UTnf5,38852_20130403_UTnf5_8111,T11109,0,13.25.00,4973,piazza dante/spini di gar,151101
176,UTnf5,38871_20130403_UTnf5_8111,T11108,0,12.36.00,3626,c.comm./roncafort/spini g,15112197
188,UTnf5,21431_20130403_UTnf5_8304,T_A4v9LV,1,20.16.00,5177,linea A trasferimenti a v,16903011
188,UTnf5,58477_20130403_UTnf5_8304,T_A412,1,18.40.00,20863,clarina/centro città/piaz,15300198
182,UTnf5,18498_20130403_UTnf5_8042,T04216LV,0,18.52.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,18909_20130403_UTnf5_8042,T04211LV,0,14.52.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,23060_20130403_UTnf5_8042,T04256,1,11.11.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,58836_20130403_UTnf5_8042,T04206,0,10.52.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,19869_20130403_UTnf5_8041,T04120,0,20.12.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,18258_20130403_UTnf5_8041,T04167,1,18.07.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18267_20130403_UTnf5_8041,T04161,1,13.19.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18268_20130403_UTnf5_8041,T04160,1,12.31.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,20037_20130403_UTnf5_8041,T04109,0,11.24.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,18282_20130403_UTnf5_8041,T04156,1,09.19.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,20075_20130403_UTnf5_8041,T04105,0,08.12.00,3769,p.dante/via degasperi/mad,150401
181,UTnf5,22950_20130403_UTnf5_8038,T038v9LV,0,20.44.00,5036,linea 03 trasferimenti a,16900360
181,UTnf5,23039_20130403_UTnf5_8038,T03852,1,10.07.00,4997,villazzano 3/meano 2/cort,150332
175,UTnf5,21642_20130403_UTnf5_8101,T101v9LV,0,20.14.00,3617,linea 10 trasferimenti a,16901016
175,UTnf5,38806_20130403_UTnf5_8101,T10162,1,17.19.00,18201,X - cognola/martignano/st,15100299
181,UTnf5,58809_20130403_UTnf5_8035,T03555,1,13.22.00,4995,villazzano tre/cortesano,150302
181,UTnf5,22957_20130403_UTnf5_8035,T035v1LV,0,05.22.00,5028,linea 03 trasferimenti a,16900352
181,UTnf5,11608_20130403_UTnf5_8034,T03404,0,12.02.00,3715,cortesano/meano 2/villazz,150331
247,UTnf5,55013_20130403_UTnf5_8161,T16156,1,15.40.00,20603,X - povo-martignano-cento,15160297
247,UTnf5,55004_20130403_UTnf5_8161,T16103,0,12.10.00,20602,X - centochiavi/martignan,15160197
247,UTnf5,54514_20130403_UTnf5_8161,T161v1,0,07.05.00,19992,linea 16 trasferimenti a,16901601
181,UTnf5,58831_20130403_UTnf5_8032,T03208,0,19.32.00,7713,cortesano/meano 2/villazz,150336
181,UTnf5,58822_20130403_UTnf5_8032,T03207,0,17.32.00,3715,cortesano/meano 2/villazz,150331
181,UTnf5,23020_20130403_UTnf5_8032,T03255,1,14.37.00,4997,villazzano 3/meano 2/cort,150332
181,UTnf5,58819_20130403_UTnf5_8032,T03204,0,11.32.00,3715,cortesano/meano 2/villazz,150331
181,UTnf5,35019_20130403_UTnf5_8032,T03251,1,06.32.00,7712,villazzano 3/meano 2/cort,150334
175,UTnf5,59061_20130403_UTnf5_8104,T10410,0,14.11.00,3593,X - martignano piazza/mon,151011
175,UTnf5,59069_20130403_UTnf5_8104,T10459,1,13.50.00,3594,X - montevaccino/martigna,151012
175,UTnf5,7570_20130403_UTnf5_8104,T10452,1,08.50.00,3594,X - montevaccino/martigna,151012
175,UTnf5,21636_20130403_UTnf5_8104,T104v1,0,06.59.00,4970,linea 10 trasferimenti a,16901022
186,UTnf5,23275_20130403_UTnf5_8082,T08257,1,15.12.00,5152,mattarello/centochiavi,150802
